id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,y
30846,52.0,0,2,1,1,-3.0,0,0,0,5,8,399.0,3.0,,0,3,0
20661,30.0,0,2,1,0,306.0,0,0,0,8,8,158.0,1.0,,0,3,0
25955,45.0,7,1,1,0,-453.0,1,0,0,29,8,108.0,4.0,,0,3,0
16657,57.0,5,1,0,0,-968.0,0,1,0,14,8,103.0,1.0,,0,3,0
1089,45.0,4,1,2,0,795.0,0,0,0,28,1,81.0,24.0,,0,3,0
17735,27.0,1,2,1,0,-50.0,1,0,0,2,7,517.0,1.0,89.0,11,0,1
12275,42.0,0,1,0,0,1309.0,1,0,0,20,0,167.0,1.0,326.0,1,0,0
100,32.0,1,1,0,0,-460.0,1,1,0,6,8,140.0,1.0,350.0,1,0,0
9297,32.0,7,1,1,0,391.0,0,0,1,19,9,199.0,3.0,117.0,3,0,0
5192,60.0,5,0,0,0,-138.0,1,0,0,22,5,145.0,1.0,,0,3,0
3129,32.0,4,1,1,0,501.0,1,0,0,2,3,101.0,1.0,,0,3,0
5206,58.0,1,1,0,0,280.0,0,0,0,3,3,294.0,2.0,,0,3,0
26173,42.0,4,2,2,0,2.0,0,0,0,11,1,,2.0,,0,3,0
15132,42.0,1,1,1,0,3062.0,1,0,0,20,0,94.0,2.0,151.0,3,0,0
18436,52.0,9,1,1,0,565.0,0,0,0,27,1,112.0,6.0,,0,3,0
14846,34.0,0,2,2,0,141.0,0,0,0,23,5,334.0,3.0,,0,3,0
4897,43.0,1,1,0,0,874.0,1,0,0,17,0,441.0,5.0,148.0,1,0,0
10429,40.0,7,1,1,0,393.0,1,0,0,5,8,55.0,3.0,,0,3,0
1995,53.0,4,0,2,0,45.0,0,0,0,5,6,162.0,1.0,,0,3,0
30758,38.0,0,1,1,0,256.0,1,0,0,15,8,12.0,5.0,,0,3,0
2822,35.0,1,2,1,0,107.0,1,0,0,15,8,206.0,5.0,,0,3,0
22800,40.0,9,2,2,0,1649.0,1,0,0,5,1,165.0,3.0,92.0,8,2,1
9568,45.0,4,2,2,0,207.0,0,0,0,21,9,245.0,3.0,,0,3,0
7791,39.0,1,1,0,0,161.0,1,0,0,12,8,158.0,4.0,330.0,11,1,0
12567,32.0,4,2,2,0,1750.0,1,0,0,22,10,425.0,1.0,175.0,4,2,0
7690,35.0,1,2,1,0,7619.0,1,1,1,6,8,96.0,1.0,,0,3,0
22388,43.0,9,2,1,0,875.0,0,0,0,19,9,824.0,3.0,,0,3,1
27526,37.0,1,1,0,0,477.0,1,0,0,20,0,224.0,3.0,347.0,1,0,0
19568,24.0,0,2,1,0,485.0,0,1,0,30,0,62.0,1.0,86.0,1,2,0
14208,34.0,1,0,1,0,172.0,0,0,0,15,6,159.0,1.0,,0,3,1
31211,32.0,9,2,1,0,-4.0,1,1,0,16,8,217.0,1.0,,0,3,0
17847,52.0,7,1,1,0,1561.0,1,0,0,2,3,132.0,2.0,5.0,1,1,0
31240,59.0,4,1,2,0,2761.0,0,0,0,1,6,448.0,1.0,196.0,1,0,0
15594,33.0,1,2,0,0,164.0,1,0,0,15,8,134.0,2.0,,0,3,0
20099,48.0,0,1,0,0,169.0,1,0,0,15,8,92.0,3.0,,0,3,0
4545,58.0,7,1,1,0,533.0,1,0,1,15,8,29.0,7.0,360.0,7,0,0
23902,27.0,1,1,1,0,312.0,1,1,0,19,8,364.0,2.0,,0,3,0
17560,50.0,0,0,2,0,-3.0,1,1,0,27,0,148.0,1.0,,0,3,0
5774,59.0,4,1,1,0,728.0,1,0,0,8,5,266.0,1.0,,0,3,0
12817,35.0,4,2,2,0,817.0,1,0,0,11,10,389.0,2.0,503.0,2,0,1
9853,58.0,5,1,1,0,262.0,0,0,0,2,5,319.0,1.0,330.0,2,0,0
24338,56.0,4,1,2,0,140.0,1,1,0,16,9,165.0,2.0,187.0,5,0,0
839,24.0,8,2,2,0,40.0,1,0,0,8,8,93.0,1.0,,0,3,0
6487,48.0,7,1,1,0,2.0,1,0,0,31,5,13.0,30.0,,0,3,0
14141,42.0,2,2,2,0,262.0,1,1,0,26,10,24.0,1.0,,0,3,0
1499,32.0,9,1,2,0,-993.0,1,1,0,15,5,100.0,3.0,,0,3,0
29632,25.0,8,2,1,0,5919.0,0,0,0,20,7,107.0,5.0,,0,3,0
2645,38.0,9,2,1,1,40.0,0,1,0,29,4,273.0,1.0,182.0,23,1,0
23231,32.0,9,2,2,0,693.0,0,1,0,11,5,189.0,2.0,,0,3,0
17378,42.0,0,2,1,0,85.0,1,1,0,8,8,159.0,1.0,,0,3,0
4511,40.0,1,1,1,0,677.0,1,0,0,18,9,217.0,1.0,,0,3,0
13183,30.0,10,2,1,0,668.0,1,0,0,26,11,19.0,1.0,,0,3,0
4747,31.0,0,1,1,0,4900.0,1,0,0,6,8,58.0,1.0,167.0,1,0,0
19797,32.0,0,2,1,0,429.0,1,1,0,20,8,1047.0,1.0,,0,3,1
4057,53.0,10,1,1,0,491.0,1,1,0,20,6,149.0,8.0,,0,3,0
29911,35.0,0,1,1,0,2.0,1,0,1,17,9,66.0,1.0,,0,3,0
31453,36.0,0,0,1,0,79.0,1,0,0,30,5,68.0,6.0,,0,3,0
21041,46.0,9,1,1,0,565.0,1,0,0,2,11,391.0,2.0,386.0,1,2,1
13568,62.0,4,2,2,0,0.0,0,0,0,12,1,142.0,1.0,114.0,3,0,1
28503,65.0,5,1,0,0,2303.0,0,0,0,16,0,114.0,1.0,,0,3,0
9294,24.0,4,2,2,0,2782.0,0,0,0,15,6,282.0,2.0,377.0,3,2,0
7710,30.0,1,1,1,0,974.0,1,0,0,13,8,249.0,2.0,351.0,2,0,0
26510,38.0,4,1,2,0,-971.0,0,1,0,13,1,134.0,4.0,,0,3,0
10983,31.0,8,2,1,0,987.0,0,0,0,4,2,387.0,5.0,191.0,11,1,0
10371,56.0,9,1,1,0,264.0,1,1,0,31,5,1149.0,5.0,,0,3,1
25381,40.0,4,1,2,1,850.0,1,1,0,27,1,142.0,10.0,,0,3,0
15834,31.0,9,2,1,0,305.0,0,0,0,14,1,406.0,3.0,,0,3,0
326,62.0,5,1,1,0,262.0,0,0,0,18,1,402.0,4.0,,0,3,0
21256,45.0,1,0,1,0,4592.0,1,0,0,10,5,293.0,1.0,,0,3,0
8462,38.0,2,0,2,0,299.0,1,0,0,18,9,571.0,2.0,,0,3,0
28982,36.0,0,1,1,0,-5.0,0,0,0,29,5,168.0,4.0,,0,3,0
13587,21.0,8,2,1,0,777.0,0,0,0,4,8,31.0,7.0,91.0,1,1,0
16808,35.0,4,1,2,0,4296.0,1,0,0,6,8,99.0,2.0,250.0,2,0,0
22160,35.0,4,0,2,0,-4.0,1,1,0,4,2,7.0,1.0,,0,3,0
17711,32.0,6,1,2,0,261.0,0,1,0,20,9,209.0,1.0,,0,3,0
15869,39.0,9,2,2,0,434.0,0,0,0,26,0,140.0,2.0,186.0,3,2,0
14240,43.0,7,0,1,0,4327.0,0,0,0,21,9,524.0,2.0,,0,3,1
1776,60.0,0,1,1,0,148.0,1,0,1,29,5,630.0,13.0,,0,3,1
25072,61.0,4,0,2,0,844.0,0,1,0,27,8,101.0,2.0,,0,3,0
2690,44.0,4,1,2,1,-997.0,1,0,0,21,9,62.0,3.0,,0,3,0
18363,55.0,9,1,1,0,-2.0,0,0,0,6,8,177.0,3.0,,0,3,0
13956,36.0,9,2,1,0,7529.0,0,0,0,18,9,133.0,1.0,,0,3,0
7886,37.0,1,1,1,0,522.0,1,0,0,17,0,477.0,1.0,,0,3,1
16964,33.0,9,1,1,0,346.0,1,0,0,20,9,163.0,1.0,197.0,1,0,0
682,55.0,10,1,1,0,292.0,0,0,0,9,3,44.0,3.0,,0,3,0
29604,57.0,4,1,2,0,1168.0,0,0,0,8,1,430.0,5.0,,0,3,0
16050,56.0,0,1,1,0,95.0,1,0,0,18,8,416.0,2.0,,0,3,0
2267,39.0,9,1,1,0,313.0,1,0,0,8,8,256.0,1.0,,0,3,0
1681,64.0,0,2,1,0,10179.0,0,0,0,5,8,273.0,4.0,,0,3,0
12233,29.0,1,1,1,0,372.0,1,1,0,14,8,76.0,,,0,3,0
663,45.0,2,1,2,0,-4.0,0,0,0,19,9,409.0,2.0,,0,3,0
13519,24.0,8,2,1,0,4130.0,0,0,1,3,6,38.0,2.0,,0,3,0
27825,31.0,0,2,1,0,164.0,1,0,0,28,8,229.0,1.0,,0,3,0
29859,34.0,4,1,2,0,349.0,1,1,0,28,5,78.0,3.0,,0,3,0
7452,56.0,4,1,2,0,1159.0,1,0,0,20,9,0.0,6.0,,0,3,0
20542,34.0,2,2,1,0,-18.0,1,0,0,15,8,323.0,1.0,,0,3,0
23220,30.0,0,1,1,0,489.0,0,1,0,7,5,226.0,1.0,,0,3,0
5749,45.0,9,2,1,0,63.0,1,0,0,18,8,12.0,4.0,341.0,19,0,0
17492,30.0,7,2,1,0,190.0,1,0,0,30,8,301.0,2.0,,0,3,0
22437,38.0,7,1,1,0,696.0,1,0,0,11,8,,1.0,348.0,10,0,0
18947,41.0,10,2,2,0,75.0,0,0,0,30,0,471.0,1.0,,0,3,1
20967,54.0,1,1,0,0,1797.0,1,0,0,17,0,556.0,1.0,,0,3,0
20561,61.0,5,2,1,0,25.0,1,0,0,5,8,504.0,1.0,,0,3,0
25223,33.0,4,2,2,0,4.0,0,0,0,19,1,123.0,2.0,,0,3,0
7545,54.0,3,1,0,0,1298.0,0,0,0,25,1,70.0,4.0,,0,3,0
23279,26.0,0,2,1,0,926.0,1,1,0,15,8,189.0,1.0,,0,3,0
29640,30.0,4,2,2,0,1407.0,1,0,0,27,8,112.0,4.0,,0,3,0
29272,27.0,8,2,1,0,2142.0,1,0,0,15,8,4.0,8.0,371.0,1,1,0
29359,52.0,0,0,1,0,,0,1,0,17,9,584.0,1.0,,0,3,0
26275,34.0,0,1,1,0,104.0,1,0,0,26,8,111.0,4.0,,0,3,0
3216,38.0,4,0,2,0,3356.0,0,0,0,1,6,219.0,1.0,,0,3,0
19540,28.0,7,1,1,0,355.0,1,0,0,27,8,641.0,4.0,,0,3,0
23226,30.0,9,2,1,0,2469.0,1,0,0,21,9,114.0,2.0,,0,3,0
14623,35.0,0,1,1,1,0.0,1,1,0,18,9,14.0,1.0,,0,3,0
3603,37.0,7,1,1,0,970.0,1,0,0,6,0,269.0,1.0,,0,3,0
23285,33.0,1,1,1,0,88.0,1,0,0,14,0,279.0,2.0,,0,3,0
6548,32.0,9,1,2,0,2975.0,1,0,0,5,3,794.0,1.0,175.0,5,0,1
10652,18.0,8,2,0,0,129.0,0,0,0,12,5,281.0,1.0,277.0,3,1,0
15540,50.0,0,1,0,0,6282.0,0,0,0,19,9,279.0,1.0,,0,3,0
16435,45.0,4,1,1,0,-5.0,0,0,0,12,6,163.0,1.0,,0,3,0
15722,28.0,8,2,2,0,158.0,0,0,0,3,1,245.0,1.0,,0,3,1
3966,48.0,1,1,0,0,542.0,0,0,0,11,1,649.0,3.0,,0,3,1
25294,35.0,1,2,1,0,858.0,0,0,0,28,4,821.0,1.0,,0,3,1
16514,24.0,1,2,1,0,185.0,1,0,0,7,8,218.0,1.0,,0,3,0
28689,30.0,4,1,2,0,22869.0,1,0,0,10,3,165.0,1.0,92.0,5,2,0
21290,62.0,4,1,2,0,13541.0,0,0,0,17,0,456.0,3.0,,0,3,1
11139,25.0,9,1,2,0,201.0,0,1,0,29,4,192.0,3.0,,0,3,0
23343,49.0,0,2,1,0,,0,0,1,3,3,343.0,5.0,,0,3,0
28041,30.0,1,1,1,0,3231.0,1,0,0,19,9,215.0,3.0,,0,3,0
15266,38.0,4,1,2,0,1.0,0,0,0,29,1,25.0,2.0,,0,3,0
11470,45.0,1,1,1,0,465.0,1,1,0,26,8,181.0,1.0,,0,3,0
20749,43.0,1,1,0,0,441.0,1,0,0,28,8,31.0,1.0,,0,3,0
18982,31.0,2,1,2,0,1.0,1,1,0,11,5,145.0,2.0,,0,3,0
11763,42.0,4,1,2,0,3711.0,0,0,0,19,9,721.0,2.0,,0,3,1
17982,57.0,5,1,2,0,-1.0,0,0,0,10,5,43.0,1.0,,0,3,0
14643,33.0,9,2,2,0,353.0,1,0,0,4,1,131.0,3.0,,0,3,0
21019,27.0,9,2,1,0,2335.0,0,0,0,13,8,611.0,1.0,,0,3,1
9192,20.0,7,2,1,0,12.0,1,0,0,15,8,78.0,2.0,364.0,2,1,0
17835,36.0,4,1,2,0,159.0,1,0,0,8,1,81.0,2.0,,0,3,0
22465,28.0,7,2,1,0,230.0,1,1,0,13,1,137.0,1.0,,0,3,0
22520,33.0,1,1,1,0,200.0,1,0,0,18,8,76.0,1.0,,0,3,0
23580,45.0,5,1,0,0,777.0,1,0,0,21,8,221.0,3.0,,0,3,0
29635,59.0,9,1,1,0,3.0,1,0,0,14,0,155.0,1.0,,0,3,0
1809,39.0,7,1,0,0,3555.0,1,0,0,20,8,122.0,8.0,,0,3,0
5095,32.0,4,2,2,0,40.0,0,0,0,28,1,112.0,7.0,,0,3,0
26124,25.0,1,2,1,0,-30.0,1,1,0,31,5,2.0,6.0,,0,3,0
28699,56.0,5,0,2,0,2.0,0,0,0,13,8,610.0,1.0,,0,3,1
11186,34.0,1,1,1,0,683.0,1,0,0,14,8,74.0,2.0,370.0,1,0,0
22196,36.0,7,2,1,0,1061.0,1,1,0,16,0,339.0,1.0,,0,3,0
8140,41.0,0,0,1,0,394.0,1,1,0,16,3,122.0,1.0,257.0,1,1,1
9480,37.0,0,1,2,0,,1,0,0,28,5,136.0,7.0,,0,3,0
25018,47.0,1,1,0,0,25.0,1,0,0,23,8,239.0,1.0,,0,3,0
27269,49.0,0,0,0,0,8583.0,1,0,0,19,9,45.0,1.0,,0,3,0
11191,53.0,0,2,1,0,728.0,1,0,0,24,8,712.0,1.0,378.0,9,0,1
7438,32.0,1,1,1,0,202.0,1,0,0,27,8,421.0,2.0,,0,3,0
22435,40.0,1,0,1,0,593.0,1,0,0,17,0,195.0,2.0,,0,3,0
18638,54.0,4,1,2,0,195.0,0,0,0,4,1,150.0,1.0,,0,3,0
16813,31.0,1,2,0,0,3.0,1,1,0,21,5,87.0,2.0,,0,3,0
30788,24.0,8,2,1,0,253.0,1,0,0,7,8,215.0,3.0,,0,3,0
16948,44.0,4,1,1,0,-4.0,0,0,0,21,1,168.0,2.0,,0,3,0
13677,62.0,4,0,2,0,2758.0,0,0,0,23,11,1334.0,2.0,,0,3,0
18998,34.0,0,1,1,0,3.0,1,0,0,7,8,132.0,2.0,,0,3,0
24952,39.0,4,0,1,1,920.0,1,0,0,19,6,126.0,2.0,,0,3,0
19807,52.0,1,0,0,0,136.0,0,0,0,8,8,280.0,2.0,,0,3,0
18606,50.0,1,1,1,0,141.0,0,0,0,6,1,256.0,1.0,,0,3,0
27762,25.0,4,2,2,0,-4.0,1,0,0,16,5,756.0,5.0,,0,3,1
13404,31.0,4,2,2,0,7349.0,0,0,0,30,0,203.0,1.0,,0,3,0
5359,53.0,5,1,1,0,1370.0,0,0,1,25,5,1480.0,2.0,,0,3,1
14603,22.0,7,2,1,0,95.0,0,1,0,23,5,199.0,2.0,,0,3,0
14776,29.0,7,2,1,0,1846.0,1,0,0,19,9,102.0,2.0,,0,3,0
27307,31.0,6,2,1,0,362.0,1,0,0,26,8,603.0,4.0,,0,3,0
15897,29.0,4,1,2,0,31.0,0,0,0,30,0,142.0,1.0,,0,3,0
31628,45.0,4,1,2,0,-7.0,0,0,0,28,1,190.0,2.0,,0,3,0
1006,37.0,8,1,1,0,2.0,0,0,0,8,5,325.0,1.0,385.0,1,0,1
16211,56.0,0,1,1,0,4942.0,0,0,0,12,1,125.0,11.0,,0,3,0
22362,45.0,0,0,2,0,1435.0,1,1,0,21,9,158.0,1.0,175.0,1,0,0
29092,29.0,9,1,1,0,20.0,1,1,0,6,8,137.0,1.0,,0,3,0
23012,32.0,0,2,1,0,313.0,0,0,0,8,5,181.0,1.0,,0,3,0
27193,33.0,9,1,1,0,506.0,1,1,0,7,8,57.0,2.0,,0,3,0
17591,50.0,7,1,1,1,2265.0,0,0,0,28,1,110.0,8.0,,0,3,0
1542,31.0,8,2,1,0,192.0,1,0,0,31,5,13.0,5.0,,0,3,0
11322,50.0,2,1,1,0,115.0,1,0,0,15,8,766.0,2.0,,0,3,0
26977,33.0,9,2,1,0,2.0,0,0,0,20,1,93.0,2.0,,0,3,0
29077,28.0,1,2,1,0,-455.0,1,0,0,5,8,133.0,2.0,,0,3,0
16240,30.0,7,1,1,0,0.0,1,1,0,6,8,298.0,1.0,281.0,15,1,0
28976,27.0,6,2,2,0,1579.0,0,0,0,13,4,166.0,1.0,91.0,3,0,1
13729,39.0,4,1,2,0,,0,0,0,30,0,301.0,1.0,,0,3,0
31556,53.0,4,1,2,0,2582.0,0,0,0,26,1,215.0,3.0,,0,3,0
12560,30.0,4,1,1,0,2022.0,0,0,0,7,8,385.0,2.0,,0,3,0
30243,23.0,1,1,1,0,1468.0,1,0,0,12,8,228.0,1.0,,0,3,0
31630,28.0,9,2,1,0,-3.0,0,0,0,8,1,200.0,2.0,,0,3,0
28586,52.0,4,2,2,0,2288.0,0,0,0,30,0,204.0,2.0,268.0,2,1,0
24954,38.0,3,1,0,0,1335.0,0,0,1,2,3,106.0,3.0,,0,3,0
738,51.0,4,1,2,0,390.0,0,0,0,10,2,343.0,5.0,,0,3,1
6599,36.0,6,0,2,1,355.0,1,1,0,18,9,117.0,1.0,,0,3,0
10202,45.0,6,1,0,0,3.0,0,0,0,20,9,830.0,3.0,,0,3,0
3197,82.0,5,0,0,0,4566.0,0,0,0,13,11,186.0,2.0,,0,3,0
4534,33.0,4,1,2,0,1491.0,1,0,0,7,8,36.0,1.0,,0,3,0
14493,37.0,4,1,1,0,678.0,0,0,0,8,1,74.0,2.0,,0,3,0
27168,40.0,0,1,1,0,270.0,1,0,0,9,5,152.0,1.0,,0,3,0
24900,57.0,9,0,1,0,-5.0,1,0,0,26,8,284.0,2.0,,0,3,0
31092,59.0,4,1,2,0,-2.0,0,0,0,17,9,103.0,,110.0,2,0,0
11125,23.0,4,2,2,0,4111.0,1,0,0,5,8,312.0,1.0,,0,3,0
9351,40.0,7,0,1,0,76.0,1,0,0,17,0,376.0,2.0,,0,3,0
21511,43.0,1,0,0,0,76.0,1,0,0,9,5,129.0,1.0,,0,3,0
10122,30.0,9,2,1,0,920.0,1,0,0,22,5,182.0,4.0,,0,3,0
24073,34.0,9,1,1,0,-395.0,0,0,1,14,1,134.0,4.0,,0,3,0
31256,59.0,5,1,1,0,-1.0,0,1,0,30,6,113.0,2.0,,0,3,0
7835,31.0,9,2,1,0,40.0,0,0,0,8,1,410.0,2.0,,0,3,1
2378,30.0,4,2,2,0,362.0,1,0,0,13,8,84.0,3.0,,0,3,0
7286,49.0,7,1,1,0,68.0,1,1,0,21,9,58.0,4.0,,0,3,0
17554,53.0,9,1,1,0,5796.0,1,0,0,3,3,254.0,4.0,,0,3,0
3870,47.0,1,1,1,0,435.0,1,0,0,7,8,52.0,3.0,,0,3,0
26195,23.0,8,2,1,0,410.0,0,0,0,16,9,346.0,1.0,,0,3,0
4734,49.0,7,0,1,0,256.0,1,0,0,19,8,315.0,2.0,,0,3,0
12470,36.0,4,1,2,0,967.0,1,1,0,25,5,12.0,16.0,,0,3,0
1405,44.0,0,1,1,0,-371.0,1,0,0,5,8,160.0,1.0,,0,3,0
16988,46.0,9,1,1,0,310.0,1,0,0,28,4,377.0,1.0,,0,3,0
10395,44.0,0,1,1,0,-4.0,0,0,0,5,1,107.0,1.0,,0,3,0
5134,30.0,0,2,1,0,1.0,1,0,0,16,8,11.0,4.0,,0,3,0
4680,49.0,1,1,0,0,352.0,1,0,0,9,8,168.0,,,0,3,0
2778,32.0,1,1,1,0,123.0,1,0,0,14,8,212.0,1.0,350.0,2,0,0
22225,52.0,1,1,0,0,313.0,1,0,0,12,8,101.0,4.0,,0,3,0
9254,33.0,8,2,2,0,73.0,0,0,0,15,5,103.0,4.0,,0,3,0
30438,30.0,10,1,1,0,1570.0,0,0,0,19,9,70.0,1.0,,0,3,0
20602,43.0,1,1,1,0,-333.0,1,0,0,13,8,330.0,3.0,303.0,2,0,0
16829,41.0,1,0,1,0,592.0,1,1,0,20,0,303.0,2.0,,0,3,0
8298,25.0,10,2,1,0,632.0,0,0,0,12,1,301.0,3.0,181.0,1,2,1
3712,45.0,1,1,1,0,3169.0,0,0,0,21,9,35.0,1.0,,0,3,0
3519,27.0,0,1,1,0,3410.0,0,0,0,8,0,196.0,1.0,,0,3,1
16570,55.0,1,2,1,0,1557.0,1,0,1,30,4,257.0,5.0,248.0,2,0,0
12750,43.0,6,0,2,0,1256.0,0,0,1,9,3,150.0,3.0,,0,3,0
14329,60.0,5,1,0,0,2566.0,0,0,0,20,1,64.0,5.0,,0,3,0
28003,24.0,8,1,1,0,400.0,1,0,0,19,8,120.0,3.0,,0,3,0
30284,31.0,7,1,1,0,85.0,0,0,0,5,3,17.0,1.0,,0,3,0
10009,49.0,7,1,1,0,1199.0,1,0,0,13,8,88.0,1.0,,0,3,0
30204,50.0,4,1,2,0,3589.0,1,0,0,5,1,317.0,2.0,181.0,2,1,1
15141,,8,2,1,0,380.0,1,0,0,17,0,346.0,1.0,,0,3,0
19778,24.0,1,2,1,0,396.0,1,0,0,28,8,286.0,1.0,,0,3,0
12295,32.0,4,1,2,0,-2.0,0,0,0,20,1,100.0,5.0,,0,3,0
20064,33.0,1,1,1,0,149.0,1,1,0,15,8,467.0,1.0,,0,3,0
4801,49.0,1,1,0,0,746.0,1,0,0,6,6,143.0,13.0,,0,3,0
1290,32.0,1,2,1,0,37.0,0,0,0,9,3,471.0,3.0,12.0,2,1,0
8501,24.0,3,1,1,0,26.0,1,1,0,27,8,99.0,1.0,,0,3,0
7265,52.0,1,1,0,0,471.0,0,0,0,12,6,74.0,2.0,,0,3,0
14648,49.0,4,1,0,0,3347.0,0,0,0,13,10,232.0,1.0,,0,3,0
6359,24.0,1,2,0,0,387.0,1,0,0,15,8,175.0,2.0,,0,3,0
2706,56.0,7,1,1,0,2062.0,1,0,1,31,5,292.0,7.0,,0,3,0
21204,39.0,4,1,2,0,7101.0,0,0,0,20,9,754.0,2.0,,0,3,0
615,51.0,10,2,1,0,592.0,0,0,0,31,5,636.0,3.0,,0,3,0
26191,32.0,1,1,0,0,1653.0,1,0,0,18,8,285.0,1.0,,0,3,0
16681,47.0,0,1,1,0,1437.0,1,0,0,12,8,37.0,1.0,,0,3,0
12305,58.0,1,1,1,0,2514.0,1,0,0,16,5,302.0,1.0,,0,3,0
28024,36.0,1,1,0,0,349.0,0,0,0,9,6,122.0,1.0,,0,3,0
22568,55.0,7,1,1,0,1985.0,0,0,0,3,1,265.0,4.0,181.0,4,2,1
5299,31.0,4,1,2,0,6.0,1,0,0,17,5,637.0,1.0,,0,3,0
17827,30.0,2,1,2,0,-5.0,1,1,0,18,9,128.0,1.0,,0,3,0
9231,35.0,4,1,2,0,3840.0,0,0,0,11,5,87.0,2.0,,0,3,0
22409,32.0,4,1,2,0,418.0,0,1,0,23,5,375.0,2.0,,0,3,0
8975,,0,2,1,0,43.0,0,0,1,10,9,1231.0,1.0,,0,3,0
24621,45.0,4,1,1,0,31.0,1,0,0,16,8,261.0,1.0,,0,3,0
12260,31.0,4,2,2,0,16919.0,1,0,0,5,1,178.0,1.0,,0,3,0
18420,24.0,1,2,1,0,191.0,0,0,0,16,5,1331.0,3.0,,0,3,0
11112,28.0,4,1,2,0,13182.0,1,0,0,27,8,462.0,2.0,,0,3,0
22417,33.0,1,1,1,0,28.0,1,0,0,18,9,172.0,1.0,,0,3,0
29871,34.0,2,1,0,0,163.0,1,0,0,23,8,204.0,1.0,,0,3,0
12474,29.0,4,2,2,0,539.0,0,0,0,14,4,370.0,2.0,91.0,2,2,1
892,33.0,1,1,0,0,2.0,1,0,0,18,9,626.0,2.0,,0,3,0
2674,28.0,9,1,2,0,6.0,0,0,0,27,1,652.0,2.0,,0,3,0
2583,27.0,0,1,2,0,618.0,0,0,0,15,6,161.0,1.0,,0,3,0
29812,29.0,9,0,1,0,433.0,1,1,0,18,1,78.0,2.0,,0,3,0
12924,54.0,6,1,0,0,326.0,0,0,0,26,7,428.0,4.0,,0,3,0
21777,41.0,4,1,2,0,-2.0,1,0,0,15,5,133.0,4.0,,0,3,0
8196,42.0,1,1,0,0,441.0,0,0,0,5,3,31.0,1.0,,0,3,0
26562,27.0,6,1,2,1,-1081.0,1,0,0,4,6,152.0,2.0,,0,3,0
5319,46.0,0,1,1,0,1190.0,0,0,0,19,6,454.0,1.0,,0,3,0
5241,60.0,0,1,1,0,165.0,0,0,0,16,9,310.0,1.0,94.0,3,0,1
15556,29.0,1,1,0,0,2200.0,0,0,0,2,6,544.0,2.0,,0,3,0
684,26.0,9,1,1,0,748.0,0,0,0,15,0,603.0,1.0,,0,3,0
30865,24.0,1,2,1,0,210.0,1,0,0,20,0,129.0,3.0,,0,3,0
24443,50.0,0,0,1,0,6513.0,0,0,0,21,9,89.0,2.0,,0,3,0
27196,30.0,4,1,2,0,2215.0,1,0,0,6,8,32.0,2.0,,0,3,0
1931,38.0,2,1,1,0,-3.0,1,1,0,6,8,178.0,2.0,,0,3,0
25917,39.0,7,1,1,0,86.0,0,0,0,8,5,128.0,1.0,,0,3,0
28011,33.0,1,1,1,1,-347.0,1,1,0,28,8,113.0,3.0,,0,3,0
101,69.0,5,1,0,0,149.0,0,0,0,13,5,136.0,4.0,,0,3,0
8283,32.0,5,1,1,0,168.0,0,0,0,12,8,93.0,1.0,370.0,1,0,0
23889,53.0,9,1,1,0,1072.0,1,0,0,13,1,174.0,2.0,,0,3,0
26931,27.0,0,2,1,0,674.0,0,0,0,4,8,391.0,1.0,,0,3,0
21104,36.0,6,2,1,0,124.0,0,0,0,5,6,73.0,1.0,,0,3,0
1631,84.0,3,1,0,0,2141.0,0,0,0,6,11,108.0,3.0,276.0,8,1,0
22928,32.0,0,2,1,0,2561.0,1,0,0,18,8,176.0,1.0,,0,3,0
1460,53.0,6,1,1,0,14.0,0,0,0,16,5,230.0,1.0,,0,3,0
15390,59.0,0,2,1,0,0.0,0,0,0,28,5,243.0,4.0,,0,3,0
20552,41.0,2,1,0,0,760.0,1,0,1,13,8,64.0,1.0,343.0,10,0,0
16005,37.0,4,1,2,0,87.0,0,0,0,19,1,264.0,3.0,,0,3,0
12574,47.0,1,2,0,0,2143.0,1,0,0,7,8,1532.0,2.0,353.0,2,1,1
28434,47.0,9,1,2,0,122.0,0,0,0,18,1,826.0,4.0,,0,3,0
12177,24.0,4,2,2,0,6789.0,0,0,0,24,6,128.0,5.0,94.0,30,0,0
30905,30.0,4,2,2,0,3772.0,0,0,0,28,4,748.0,2.0,,0,3,0
6851,29.0,1,1,0,0,26.0,1,0,0,4,6,205.0,2.0,,0,3,0
7697,49.0,3,1,2,0,2288.0,0,0,0,15,0,44.0,1.0,,0,3,0
18149,42.0,1,0,1,0,181.0,0,0,0,12,6,89.0,6.0,,0,3,0
15324,49.0,4,1,0,1,60.0,1,1,0,8,8,75.0,1.0,,0,3,0
4217,54.0,6,1,1,0,-192.0,1,0,0,20,8,205.0,2.0,,0,3,0
17567,52.0,1,1,0,0,359.0,1,0,0,3,6,370.0,1.0,,0,3,0
4471,53.0,4,0,2,0,428.0,0,1,1,20,9,38.0,3.0,,0,3,0
26941,34.0,1,1,1,0,1463.0,1,0,0,28,1,218.0,3.0,130.0,5,1,0
29321,35.0,9,2,1,0,95.0,0,0,0,30,4,756.0,1.0,,0,3,1
